Temperature (K)	Precipitation (Kg/m^2/s)	Cloud Fraction(%)	Humidity (%)	Wind (m/s)
297.54102	8.298954e-07	92.32827	84.12211	3.2917576
294.5253	1.6059149e-06	97.29845	84.24898	2.2000823
297.9818	5.955487e-06	81.96528	82.911606	2.6057553
298.94046	6.6491466e-06	61.60144	86.225716	5.752109
299.32074	7.948202e-06	60.448162	84.87405	4.423466
298.95486	1.999147e-05	88.0627	88.78949	4.465807
299.25558	1.2513303e-05	64.59388	89.1737	3.8446712
299.6203	1.1845203e-05	89.40775	86.48733	4.1413302
298.5353	8.360854e-05	71.427765	91.51068	1.6005192
298.73694	0.0001111495	52.860886	91.57398	3.101657
299.83826	2.0449386e-06	20.028736	85.86063	6.915937
300.1759	5.778823e-07	47.056335	85.12949	10.093487
300.22928	2.9155387e-09	75.471405	88.46832	9.324897
300.18677	1.6337932e-09	71.57431	85.54728	8.779203
299.99533	3.8582373e-09	64.21301	85.23303	8.533827
299.99365	9.913733e-10	75.49548	84.87865	8.16549
300.21396	3.3022851e-09	62.611263	85.68303	7.6592536
300.13104	1.12539155e-07	81.29905	83.41054	7.748384
300.20087	2.5849954e-06	17.891615	83.08545	8.372689
300.30762	1.8900574e-06	56.230015	80.12175	7.964757
300.20554	2.210545e-06	99.15375	79.86407	7.1937943
300.0608	2.529627e-06	80.06458	80.155975	6.638014
299.93814	4.3532946e-06	99.9	78.58972	6.5090876
300.31403	4.5651245e-06	99.9	80.35961	7.256942
300.16766	2.584713e-06	17.788877	80.80209	7.6353745
300.35242	7.875175e-07	32.18649	80.10341	8.292901
300.5359	3.7147129e-06	11.715742	81.713974	8.669625
300.7856	3.3440467e-06	79.591354	81.88157	9.097968
300.80872	2.3197895e-06	23.518202	83.8558	9.032951
300.8776	1.7020384e-06	67.84797	83.0029	8.214593
300.6705	1.6870329e-06	32.18201	84.58581	6.4709806
300.71545	2.905616e-06	1.8877052	85.46253	4.9736733
300.731	1.9355205e-06	13.687899	83.38257	4.9047885
300.62573	1.8897592e-06	2.4225016	83.342514	4.9907374
300.89822	3.1003683e-06	2.1304557	84.71199	4.8008575
300.97467	3.1256588e-06	1.7511146	84.75612	4.9282804
300.89352	2.5842332e-06	56.782196	83.96988	5.6988673
301.16754	3.3476506e-06	21.155981	83.80558	6.7562995
301.36044	3.8536423e-06	9.850994	83.04731	6.9550595
301.40414	3.7311158e-06	5.4107447	83.72283	5.9067802
301.3285	3.4340462e-06	5.6509213	83.937035	3.8542588
301.24063	5.589528e-07	22.143074	80.10844	2.417026
301.01767	1.3777282e-08	1.8949142	78.64453	2.4824197
300.96323	1.0405888e-06	2.5055182	79.328636	2.6487355
301.0426	2.2940878e-06	79.95622	80.21871	3.4988766
301.40924	2.260618e-06	2.8519807	80.44749	5.442463
301.80023	4.0303435e-06	7.4883327	81.990875	6.701519
301.63565	6.351276e-05	99.916664	84.49919	6.3585944
301.14868	0.0007393642	99.99167	89.722664	6.027003
301.23782	0.00071495166	99.972916	92.68181	7.87924
302.18097	7.520809e-05	42.373047	90.921524	8.009065
302.5537	4.282293e-09	73.67343	90.060036	8.052646
302.29865	6.48836e-05	86.26245	90.74433	5.912274
301.0104	0.00046903553	99.94583	93.651085	2.2734447
301.22406	0.0005371754	99.98334	94.08264	4.414058
301.38226	0.0006447418	99.97708	92.93625	7.4225807
302.20193	0.0001454817	88.98697	90.17859	9.663381
302.54428	4.2389172e-05	91.30945	88.69827	10.616277
302.7072	5.242741e-09	66.339645	89.91187	9.443002
302.67523	2.1226603e-09	63.463997	90.63215	5.5556884
302.70764	1.0618406e-08	58.39099	91.61929	6.8011093
302.63022	7.693373e-06	46.777122	89.78262	5.9064374
302.5877	1.1274391e-05	69.43887	85.751755	6.0083404
302.4873	3.7123796e-06	27.308182	84.047714	6.098451
302.34622	2.9183448e-06	18.254467	83.41548	6.0615344
302.4551	1.6581372e-06	6.0215006	81.931404	5.9786754
302.50613	2.1943633e-06	38.7009	81.73151	6.171155
302.30933	2.1659857e-06	77.74802	81.76737	5.8530397
302.3003	2.4116375e-06	82.259	80.97031	5.941436
302.37646	3.0821398e-06	99.9	82.459145	5.1778507
302.476	3.1668812e-06	68.1491	81.06901	5.4655313
302.46677	2.2149843e-06	59.82607	78.98956	6.430917
302.54593	2.7128715e-06	93.98106	81.50913	7.3059936
303.0543	1.07181195e-05	99.9	83.41601	8.579155
302.7931	6.816998e-05	99.95	88.37506	8.263299
303.0723	9.587487e-05	99.90625	85.79981	10.560741
303.00183	0.0002582071	99.92917	88.08577	10.682743
302.61404	0.00013018961	99.93542	92.56985	6.648612
302.65573	4.42872e-05	99.975	92.00374	6.031625
302.47992	0.00017270676	99.910416	93.17221	5.696736
302.81747	7.3849886e-05	98.60802	89.74918	7.556398
303.02795	4.5978726e-05	99.902084	87.30751	8.056695
303.36267	1.2075509e-05	99.9	85.7888	8.662731
303.4106	8.559745e-06	99.918755	86.98971	9.905223
303.5255	3.1832633e-07	89.89491	86.94768	9.974015
303.51166	2.7772562e-06	99.91458	87.331635	9.347864
303.37573	1.6480139e-05	99.90417	87.30535	9.367144
303.4594	1.6245767e-05	97.25933	84.5011	10.05987
303.52313	1.9626827e-05	99.902084	85.719475	10.471116
303.30927	6.9469774e-05	99.9	88.2194	9.638583
303.3262	5.866878e-05	99.9	85.14166	10.21255
303.23883	8.478813e-05	99.9	85.24242	11.165394
303.22644	5.8925572e-05	99.918755	85.28007	10.252592
303.05353	6.2181e-05	99.93125	87.59101	8.684372
303.10165	3.4190634e-05	99.95833	86.3317	8.238268
303.28842	1.694569e-06	99.916664	83.49735	8.3356905
303.15695	2.821467e-06	99.9	83.49586	8.021587
302.8694	3.5308904e-06	99.9	82.59929	6.484878
302.22256	2.0753992e-06	99.66178	81.41669	5.522754
302.48257	7.562699e-06	99.9	83.56746	4.6284113
302.89914	3.8268263e-06	53.103703	81.852066	4.3972554
302.81433	3.6219853e-06	99.9	82.03148	3.564193
303.02002	1.9190868e-06	89.758194	80.288025	3.84097
303.24896	1.2091493e-06	2.7174551	78.834305	3.990231
303.2226	3.897057e-06	32.521828	81.50108	3.8212326
303.1511	9.078278e-06	99.9	81.75908	4.1467505
303.1532	2.578422e-05	99.9	83.9505	5.0215917
303.1053	7.068692e-05	99.9	87.868355	5.890242
303.31772	6.288317e-05	99.91458	90.21848	5.4908338
303.30478	8.806329e-05	99.9	90.708336	5.1938515
303.67712	0.0001669561	99.90625	88.15872	5.898647
303.59924	0.00024926348	99.9	89.86232	6.751616
303.3659	0.00029727188	99.910416	88.92949	8.3600235
303.80167	7.5315475e-05	99.69086	89.02947	7.211284
303.6181	5.9259353e-05	99.9	89.63813	6.3826256
303.3823	9.940297e-05	99.947914	90.37188	5.918609
302.98633	0.00033655966	99.9875	93.231415	4.7350516
303.39075	0.0001557837	99.93542	89.80905	6.158857
303.88446	3.8777747e-05	99.9	84.81675	7.6303825
303.70453	5.8150017e-05	94.675896	86.8735	7.196174
303.38217	7.639066e-05	99.9	87.96991	5.4449725
303.15836	4.234254e-05	96.54586	86.70071	4.746927
303.0216	3.2801112e-05	99.9	85.07974	4.644091
303.25836	8.409561e-06	95.98202	81.03996	4.2893386
303.4626	4.883168e-06	11.475507	80.81511	4.3803678
303.729	4.503734e-06	4.03331	80.65413	5.716815
303.90823	6.169937e-06	5.7144217	81.18382	5.963478
303.86298	6.742215e-07	26.947477	78.12466	3.8196
303.91397	1.3148246e-05	41.07647	78.66591	3.1278439
303.98938	3.346724e-05	66.876434	85.06642	4.744481
304.31284	3.2017197e-06	54.242073	84.57975	5.1728096
305.10654	2.104113e-05	42.823826	85.85043	4.93351
306.1526	4.1668024e-08	61.54084	81.73631	3.7899175
306.1247	8.704976e-06	99.9	82.96131	2.9456353
304.9964	7.90648e-05	98.633415	87.654	2.6495485
303.22446	0.0001842718	99.03564	89.150826	3.4317873
303.66037	7.629288e-05	86.84302	81.815544	3.574221
303.16577	0.00011325007	99.98125	86.06687	4.442092
303.06134	0.00010899657	98.40061	86.815956	5.633269
304.34787	2.8464498e-05	99.61285	77.70261	4.2844043
304.159	0.0001007034	99.9125	84.63135	4.0902805
303.16058	0.00010253911	99.44116	88.888916	4.30926
303.1076	0.00014780433	99.91458	86.877655	6.2617474
302.85898	0.0001287133	62.10817	85.347725	6.0842247
302.91394	3.2598684e-05	10.931151	82.49943	3.054037
303.81366	3.7211735e-06	8.082204	76.60562	3.042648
304.8952	7.4032825e-05	79.977615	79.663124	5.5070415
304.6027	0.0008164729	99.99167	83.4325	7.5752425
303.72916	0.00091511913	99.99167	86.19374	11.376512
303.31393	0.00024040614	99.9625	87.4121	9.585593
302.8365	0.0001620279	99.941666	88.81082	6.1697927
303.20132	6.936581e-06	90.42092	81.145355	3.456066
303.02014	4.5547185e-05	32.977776	86.30092	3.8049126
303.09796	5.5894616e-05	69.57401	84.34088	5.9255424
303.00815	7.762856e-05	99.9	86.80488	5.1014156
303.2308	4.4056782e-05	53.15836	84.43396	5.451144
303.4346	1.3940581e-05	8.595032	80.96199	5.709881
303.4241	2.2652679e-05	67.36564	80.18167	5.169
302.8894	7.6170065e-05	70.64379	85.34877	3.9320226
303.11737	2.1403932e-05	11.017614	80.02197	5.1519403
303.45654	2.017389e-05	86.98213	80.89706	5.709289
303.29605	1.3568155e-05	89.63295	81.104004	3.296917
303.48514	3.0123732e-05	99.9	81.37264	2.2073975
303.15088	4.7007197e-05	99.9	82.801384	3.3121343
302.04666	9.7981225e-05	99.910934	82.4243	4.6345835
302.0088	6.687965e-06	99.918755	68.38521	5.0330114
302.07147	2.1760682e-06	79.64693	68.925896	4.7243767
300.94388	0.00016045898	89.63448	87.93672	4.203575
301.47498	0.00011777391	84.5485	88.03579	3.7660098
301.97754	0.00013337468	70.66465	84.9911	4.282086
302.90518	2.9142218e-05	14.924728	73.38993	6.092082
302.99368	5.4934185e-07	43.5355	68.94587	6.6521783
302.70322	2.4156833e-07	21.88233	69.089714	6.284582
303.14127	3.2797052e-05	79.94147	76.550575	5.9887657
302.87195	5.16282e-05	53.97461	83.893196	4.733244
303.06848	3.7061557e-06	91.75076	79.87906	3.91646
303.25745	1.7106206e-05	26.230923	82.203476	5.866666
303.2371	4.6678648e-05	17.724392	83.39739	6.333609
303.04715	6.1527775e-05	60.326748	84.71608	4.1599426
302.40103	0.00013669381	92.571945	88.323524	3.81664
301.8866	0.00017474896	99.910416	91.504845	4.00565
302.16293	0.000100554025	99.90642	90.85874	2.7818987
302.33643	3.064947e-05	99.9	86.550354	1.6088547
302.77307	3.250762e-06	99.9	80.45816	2.171191
302.89636	1.1114797e-05	99.84246	82.36043	2.9430223
302.6694	2.5894611e-05	90.767914	82.74313	2.8254678
302.77267	5.6561574e-05	59.113766	82.61816	2.949712
302.8489	5.4933218e-05	92.3673	81.32702	6.6013503
301.94348	0.00023012633	99.9125	85.58485	8.513007
301.05402	0.00019434412	99.9	83.80515	9.930362
301.1946	0.0001536569	97.89038	84.36101	10.390774
301.68036	5.897888e-05	99.92292	79.01636	9.845528
301.93524	9.951012e-06	99.975	74.27007	7.5540953
301.55365	3.276141e-08	40.424812	65.52552	7.4518175
300.31808	2.332568e-10	16.334148	60.33397	7.158816
300.90768	6.0290926e-12	27.469517	57.3782	6.934797
300.681	8.012329e-11	19.095585	57.022846	6.6452804
300.47516	3.1113714e-08	70.41209	62.682354	5.5723367
300.44934	5.6514017e-07	99.9	67.31728	4.845093
300.8957	2.0783004e-07	90.853035	67.26171	5.071121
300.18784	4.339227e-06	97.145065	73.73213	5.4944167
298.09644	9.596796e-08	93.82761	73.83203	9.218655
299.2703	3.1570833e-09	41.891304	63.954437	8.508879
298.1623	2.5679146e-08	59.92631	62.49048	7.68196
298.7771	1.9958632e-14	75.57593	60.528534	8.068128
299.249	1.5176021e-17	65.33744	57.109047	8.865261
299.30304	8.397838e-06	99.93958	65.33621	10.63734
299.02142	0.00031880452	99.955505	88.04129	9.103868
300.28687	8.269741e-05	88.20824	87.48303	7.883571
300.2847	1.4524409e-05	31.435575	81.893	4.4533167
300.05075	6.238285e-07	89.733574	80.33582	2.3872068
299.93384	1.41745295e-05	52.377625	80.55922	6.7064486
298.76807	5.773136e-10	93.14852	69.37366	10.679046
298.46924	9.4329315e-11	96.314156	70.47229	11.124397
298.85248	1.1204442e-06	99.86187	77.44967	9.379804
299.49976	9.244099e-08	56.72124	76.44369	8.272689
299.6402	4.3537925e-06	94.843994	72.76975	7.663101
299.026	3.2845756e-07	70.279045	63.00965	10.104858
295.97345	2.4723765e-09	28.37738	68.57722	9.450084
297.05185	1.8134051e-09	72.664825	71.49417	7.4015393
298.19373	4.1362225e-10	7.2385697	74.74009	6.1595235
299.06705	6.6075825e-11	10.593094	69.58808	7.034848
296.9692	1.9195256e-10	20.55	71.830734	9.780669
294.87268	4.4703415e-07	99.99999	79.79345	10.797224
295.91772	5.620099e-07	100.0	83.22263	10.302031
297.9979	2.1210131e-05	99.95416	84.353836	9.722607
298.8504	2.2409997e-05	99.972916	80.66999	10.207407
299.71948	3.572263e-06	99.93125	76.19401	9.4058695
299.36337	1.1341913e-05	99.9	86.56697	5.5427523
299.4995	1.2123975e-05	99.9	90.95229	4.290475
299.91238	2.110142e-05	85.00647	90.32357	5.8213515
299.72757	1.8482575e-05	55.396824	89.00442	6.179947
299.42145	1.6038384e-05	99.99877	93.04224	4.330912
299.8341	1.4606698e-05	26.475206	92.08532	4.0865355
299.05258	2.7313733e-06	14.883576	83.37053	5.6850586
297.32715	4.333755e-07	63.355	80.5344	7.253282
298.34607	7.000981e-07	99.81032	76.20814	7.4108644
297.85632	2.536051e-08	53.917313	72.58642	7.403771
297.75394	7.06825e-08	30.759048	75.80354	6.605696
298.45465	1.213931e-05	95.03553	82.97341	5.8424487
298.82443	3.2959224e-07	96.8362	78.849625	6.3371243
295.49554	1.6886477e-05	90.63956	86.22594	8.224287
294.85126	4.8515617e-06	88.27241	79.27529	8.735919
295.1639	1.4046348e-07	88.89543	78.88326	8.055463
294.69006	9.8525554e-08	95.83169	79.717316	9.184717
295.1645	4.8022977e-09	10.416673	76.1845	8.840578
294.61414	1.1670575e-09	64.42296	74.79455	8.786988
292.7811	5.902485e-09	92.280075	77.34852	9.312036
293.56616	1.0848185e-07	99.93958	77.59638	7.870181
295.42657	0.000110844456	99.96042	90.30793	6.1670985
297.45996	7.837139e-05	99.933334	94.699875	2.3062816
296.92157	1.6595475e-06	92.65367	83.686066	4.818293
295.6998	4.3426574e-08	97.74339	82.52353	6.01275
295.73056	5.0237547e-09	50.60901	77.66646	7.0218515
294.91196	7.620884e-11	69.872086	66.67863	7.0816383
293.93448	2.776323e-07	64.95478	69.817856	9.618092
291.63892	2.528097e-05	99.997894	79.69629	10.864029
290.8794	6.334702e-06	100.0	76.11293	9.789022
292.61362	1.82362e-08	17.439484	69.02267	8.980127
292.82697	4.7955265e-08	95.64975	78.14045	9.101576
293.34073	2.034309e-05	86.77598	79.58491	9.357628
292.852	5.9274307e-06	97.87261	85.08368	8.664062
294.22314	7.808264e-06	99.86009	90.48887	5.6817193
291.6178	7.941584e-07	81.94396	84.58789	8.259355
293.6372	4.581391e-06	99.21119	91.51239	5.8592334
293.01923	1.3440381e-05	94.37658	93.70133	5.8778815
289.71835	1.5910298e-05	99.15487	89.8966	8.170712
289.04318	2.6364978e-06	95.43315	88.52184	8.883122
287.254	6.111325e-08	84.24648	83.878746	10.921943
285.32983	4.994681e-08	59.22892	88.78369	11.964852
285.09903	2.7691174e-06	99.78334	89.57143	11.703887
286.8237	1.168482e-06	99.83584	83.27843	11.025002
288.17908	4.215544e-05	100.0	83.70855	10.415002
285.68506	0.00015291324	100.0	90.62738	12.310736
286.86728	3.352469e-05	99.98536	87.04854	9.999137
285.0701	1.211881e-05	99.99792	81.88129	12.993907
285.37512	2.6791148e-13	67.83882	58.503067	11.850741
286.28354	9.5598314e-14	99.9	59.59805	10.036205
287.8056	7.750805e-16	30.478445	61.43128	9.411825
289.15784	9.1109524e-17	83.915886	60.594418	9.286132
289.91537	1.5231374e-06	99.90018	65.09831	9.192333
291.584	1.062154e-07	99.417915	76.11682	7.926818
293.00092	3.8265333e-07	100.0	79.809555	6.8359184
293.4417	3.833513e-05	100.0	83.33144	6.8628554
293.75916	7.95073e-05	99.501755	96.645935	4.522638
292.95398	5.4888584e-05	99.99848	90.49545	5.9908733
291.4728	1.9073159e-05	99.99999	88.01459	7.28387
291.92456	9.639029e-09	18.754229	81.58858	6.4018826
293.23746	5.3153362e-06	97.50929	66.53065	7.216073
292.27597	3.423796e-08	62.515717	50.073326	8.001017
292.5633	3.2237356e-06	85.824	62.372906	6.2956004
293.46085	1.3654505e-06	62.054314	82.8171	5.3318543
294.66397	8.907253e-06	59.078777	89.177864	4.094223
295.2354	3.7069035e-06	94.9882	88.173996	3.836224
295.35144	5.613001e-07	80.31078	86.48352	3.6442075
295.31052	1.5161491e-05	94.67036	94.5077	1.8905746
294.7629	3.028138e-05	40.461464	94.13311	2.2131283
292.90457	1.3282877e-07	91.41842	68.4689	6.50687
292.0814	1.3813113e-05	100.0	85.040764	5.7289205
293.28784	2.681742e-06	91.37003	91.68996	4.8213277
292.8518	2.460965e-06	99.92952	90.204506	6.014598
291.28412	7.9018986e-07	91.22157	83.33002	6.254231
290.44827	1.326743e-08	88.55153	77.94592	3.7582977
290.29343	1.07371605e-08	81.83325	75.06923	7.0306387
291.54956	7.8748463e-10	32.782475	59.099167	8.473459
291.6084	2.2672795e-05	66.69992	68.41866	8.504166
293.94553	2.701518e-06	72.06159	79.5033	7.812336
295.4525	1.6804716e-08	65.89286	78.58558	7.2936573
295.6771	5.2945226e-05	92.09341	87.587006	5.1353755
296.02084	0.00029189038	82.09587	93.66377	5.404059
296.2866	0.00017580998	98.51705	94.79766	3.7312367
296.12967	0.00016010209	97.80314	96.242065	2.6161191
296.64514	3.2725093e-05	95.851746	95.23937	3.5689042
296.30167	2.200156e-05	61.430836	95.13968	1.4924178
291.54703	1.6012777e-07	98.41324	74.917366	8.933412
289.6855	2.9568792e-08	68.73462	62.958855	9.924444
290.9983	1.1672235e-08	19.937445	55.796688	9.401961
291.69363	2.0520713e-06	100.0	72.15852	8.27771
292.99155	1.2021312e-08	44.760834	62.437237	6.2121005
293.87326	1.9134711e-07	47.167927	68.674095	5.8588552
295.05963	1.3997729e-07	86.9778	78.66971	6.3460264
295.85278	3.880859e-06	84.953224	83.020485	6.0690217
295.75348	4.0646642e-05	43.734776	88.9726	5.855372
296.1032	3.051832e-05	70.56985	92.41915	3.9992647
296.4929	1.45812e-06	40.820488	93.29638	2.983057
296.92264	8.0161925e-07	90.76155	93.422745	3.9316208
297.35095	8.2178684e-07	91.538704	89.96786	5.159464
297.37454	2.6983853e-08	90.38911	87.56684	5.129105
296.06842	1.9085834e-05	82.449844	91.99985	2.859872
289.91428	3.6222573e-05	99.94111	76.07533	8.790105
293.386	1.8112959e-09	31.252333	52.132492	6.624616
292.90503	9.641561e-11	16.952078	54.651585	6.380453
293.59772	1.1418307e-15	0.0004962598	51.17524	5.8566327
294.96738	5.9189133e-05	77.083336	75.19105	6.1514897
295.8696	8.845714e-05	65.73854	95.60258	3.812006
296.90588	6.953334e-06	47.173607	95.12069	3.5144532
297.34552	1.085642e-07	75.834915	92.08095	4.304738
296.55267	3.5999554e-07	99.383125	91.59911	4.325358
296.1262	2.4033415e-07	87.261185	85.98316	3.1690578
293.98572	2.6692978e-08	55.436707	73.5016	6.8314214
292.15765	1.2816959e-07	84.96908	82.534225	8.066442
290.95416	9.4306193e-07	82.35529	81.34339	8.08295
288.56937	9.2663576e-08	87.813644	86.98639	9.312358
290.05118	1.1499529e-09	25.525873	78.25978	7.963491
293.4918	5.550736e-09	45.531773	76.53061	6.2766576
295.65308	5.099414e-07	32.56221	83.909096	5.5206785
296.33713	6.5305444e-06	29.003021	87.42552	4.9374385
296.5949	1.791042e-05	10.674676	89.88254	4.80469
296.64505	2.5761281e-05	13.730219	90.45896	3.6772537
296.2935	7.251278e-05	38.417652	91.583885	3.9602222
295.9556	2.5193756e-05	52.961636	86.7719	6.1927223
296.51855	9.330131e-05	34.09529	91.27622	4.59255
296.84622	4.463253e-05	14.626733	87.230194	5.139827
296.11395	1.2282255e-06	70.18348	79.76577	8.470615
296.79898	3.809339e-06	61.859215	82.83898	6.233889
297.5258	2.555273e-06	99.9125	91.481415	3.225792
298.1659	1.0475009e-08	37.013607	92.65246	3.1584058
298.51578	2.4504421e-05	62.119205	91.72792	3.8796659
291.0855	3.1432664e-05	86.004944	67.93375	10.825892
293.61804	2.0610577e-16	38.76029	47.904854	5.828713
295.82806	1.4812929e-05	78.6309	79.37546	5.0317955
297.26306	3.4551213e-05	54.155575	94.18963	3.6032856
298.09366	1.3977706e-05	50.831676	92.551605	3.9641461
298.40424	1.1852728e-06	52.12347	90.646454	3.6449604
298.46176	4.3913235e-05	63.621502	90.9258	4.347108
295.9918	8.899968e-05	84.6118	82.5205	5.938798
296.5729	3.479944e-13	0.0025102147	61.09234	4.581427
297.57333	6.6896587e-15	0.0	58.403248	3.955781
297.37238	1.4285964e-16	3.4195403e-07	61.451584	4.9801273
297.11417	8.212056e-10	0.004095624	60.853333	5.1843157
297.23624	1.06940866e-10	30.101696	57.344482	4.2795153
297.42014	1.4814269e-13	19.170483	61.51466	3.1164346
297.48376	4.1315313e-13	0.0013925307	64.57178	3.7619727
297.57626	2.0718113e-07	11.166438	71.887314	4.5220647
297.90598	6.780577e-07	2.3622897	78.741615	3.9420753
298.44525	3.1184205e-05	42.97083	83.77641	5.0360875
295.05316	4.0244857e-05	88.28423	66.7686	7.5850077
295.74417	8.589554e-06	97.90465	80.84431	7.4594264
297.3557	2.5931704e-05	71.83796	94.59415	5.53275
298.391	1.6347203e-05	55.9213	93.31554	4.1639276
298.50574	9.143861e-06	89.31935	92.78179	2.8901937
298.6258	4.298196e-06	59.771263	91.22261	2.020451
298.85452	2.438594e-06	99.9	89.84356	3.0416212
299.3046	1.2981936e-06	99.9	87.00531	4.860625
299.7804	1.86501e-06	47.33376	87.52915	5.75372
300.11496	2.8827583e-06	72.44259	87.89959	7.9325495
